Order ID,Customer ID,Order Date,Category,Product Name,Unit Price (GBP),Quantity,Discount %,Region,Channel,Customer Segment,Payment Method,Review Rating,Returned,Previous Orders
100892,5638,2025-06-28,Storage,Storage Ottoman,49.08,1,0,South West,Online,New,Card,4.1,No,5
102062,5505,2025-04-02,Storage,Storage Ottoman,51.0,1,10,London,Online,Returning,Card,4.3,No,4
100536,5138,2025-03-05,Furniture,Accent Chair,56.43,4,5,North West,Online,New,Gift Card,4.3,No,1
101365,5499,2025-12-22,Storage,Wall Shelf Unit,31.19,1,10,North East,Online,Returning,Card,4.8,No,4
100616,5575,2025-02-12,Bedding,Pillow Pair,58.68,2,5,North West,Online,Returning,Klarna,2.7,No,4
100155,5390,2025-05-21,Furniture,Console Table,45.15,2,0,Wales,Online,Returning,Card,3.7,No,3
101194,5632,2025-03-27,Kitchen,Ceramic Mug Set,40.77,1,10,Wales,Online,New,PayPal,4.4,Yes,2
101768,5420,2025-04-20,Kitchen,Cast Iron Pan,54.84,2,15,Scotland,Online,Returning,Klarna,5.0,No,8
102031,5500,2025-02-03,Storage,Storage Ottoman,55.66,1,20,Wales,Online,New,Card,2.7,No,4
101640,5245,2026-03-10,Lighting,Table Lamp,58.61,2,15,North East,Online,Returning,Klarna,4.5,No,3
102073,5362,2026-03-01,Decor,Ceramic Vase,63.98,1,0,London,Online,New,Card,3.5,Yes,4
100323,5553,2025-04-06,Lighting,Desk Lamp,39.38,1,10,Scotland,Online,New,PayPal,3.5,No,2
102092,5293,2026-02-27,Kitchen,Cast Iron Pan,19.98,3,0,London,In-Store,New,Card,4.2,No,6
101283,5354,2025-12-28,Decor,Framed Print,29.97,2,0,London,In-Store,New,Card,3.7,No,4
100083,5144,2025-05-28,Lighting,Floor Lamp,47.55,2,0,London,Online,Returning,Card,4.1,No,3
100513,5756,2026-03-04,Lighting,Pendant Light,40.83,1,5,Wales,Online,VIP,Card,4.7,No,1
101489,5099,2026-03-16,Bedding,Wool Throw,74.28,1,5,North East,Online,VIP,PayPal,3.8,No,5
101809,5080,2025-03-28,Kitchen,Ceramic Mug Set,42.03,2,10,North East,Online,New,Card,3.0,No,2
102147,5158,2025-01-23,Decor,Candle Set,54.78,4,0,North East,In-Store,Returning,Klarna,4.5,No,2
101575,5133,2025-07-15,Decor,Candle Set,24.63,3,0,Midlands,Online,Returning,Gift Card,3.9,Yes,3
100930,5520,2025-12-27,Storage,Laundry Basket,43.01,1,0,North East,Online,Returning,Card,2.7,No,7
101937,5335,2026-03-20,Bedding,Linen Duvet Set,41.11,4,0,London,Online,VIP,Klarna,4.2,Yes,3
101358,5120,2025-06-07,Storage,Storage Ottoman,26.71,1,15,North West,In-Store,Returning,Card,5.0,No,4
100011,5473,2025-11-15,Storage,Drawer Organiser,31.17,1,15,London,In-Store,Returning,Card,,No,1
101495,5369,2025-06-29,Decor,Candle Set,35.58,4,0,South East,In-Store,Returning,Klarna,4.0,No,4
100832,5216,2025-05-05,Kitchen,Ceramic Mug Set,50.52,1,0,North East,Online,VIP,Card,4.4,No,0
100033,5082,2026-03-03,Kitchen,Kettle,27.32,2,0,Scotland,Online,New,PayPal,2.2,No,4
102063,5134,2025-05-13,Lighting,Table Lamp,27.09,2,0,South West,In-Store,Returning,Card,3.7,Yes,1
100414,5118,2025-09-29,Decor,Woven Basket,57.89,2,0,Scotland,Online,Returning,Klarna,4.7,No,3
100581,5083,2025-05-22,Kitchen,Ceramic Mug Set,68.11,2,0,South West,Online,New,Card,3.2,No,3
101407,5312,2025-05-29,Kitchen,Kettle,37.74,1,10,Scotland,Online,New,Card,2.9,No,1
101838,5274,2025-10-07,Decor,Ceramic Vase,56.0,2,0,North West,In-Store,Returning,Card,4.2,No,6
101766,5841,2026-01-23,Kitchen,Kettle,32.01,1,0,South East,In-Store,New,Card,5.0,No,3
100108,5598,2025-03-11,Furniture,Bar Stool,32.37,1,0,Scotland,In-Store,New,Card,3.7,Yes,4
100615,5617,2025-04-01,Kitchen,Knife Block,26.5,1,0,North East,Online,VIP,PayPal,3.3,No,5
101046,5138,2026-01-04,Bedding,Wool Throw,32.05,1,10,South East,Online,VIP,Card,3.5,No,5
101403,5269,2025-03-12,Bedding,Cushion Cover,30.52,2,0,South West,Online,Returning,Card,2.4,No,2
101015,5467,2025-09-13,Kitchen,Knife Block,41.25,2,0,South West,Online,Returning,Card,4.5,No,3
100090,5749,2025-07-09,Lighting,Table Lamp,47.16,2,15,South West,Online,Returning,PayPal,3.8,No,5
102016,5287,2026-03-28,Kitchen,Ceramic Mug Set,43.31,1,0,South West,Online,VIP,Card,3.1,Yes,1
101802,5421,2026-01-19,Lighting,Pendant Light,39.59,2,0,Wales,Online,Returning,PayPal,4.2,No,2
100602,5701,2025-07-22,Furniture,Console Table,73.85,1,15,Scotland,In-Store,VIP,PayPal,2.3,No,5
101238,5111,2025-10-27,Lighting,Fairy Lights,29.65,4,5,Scotland,Online,New,Card,5.0,No,5
102110,5255,2025-10-02,Bedding,Cushion Cover,21.27,1,0,Wales,In-Store,New,PayPal,4.0,No,3
100134,5503,2026-01-10,Kitchen,Ceramic Mug Set,49.3,4,5,North East,In-Store,New,PayPal,4.2,No,2
101371,5792,2025-12-30,Decor,Wall Mirror,62.02,2,15,Midlands,Online,Returning,Card,4.3,No,4
100556,5454,2026-02-01,Decor,Wall Mirror,32.48,3,15,North West,Online,New,Klarna,5.0,No,1
101032,5155,2025-04-07,Kitchen,Kettle,62.56,3,10,Wales,Online,Returning,PayPal,3.7,No,4
101856,5766,2025-06-21,Decor,Woven Basket,57.32,2,15,Midlands,In-Store,New,Card,3.4,No,3
100321,5288,2025-07-21,Kitchen,Chopping Board,62.03,2,20,Midlands,Online,Returning,Card,4.4,No,1
100256,5130,2025-08-05,Bedding,Mattress Topper,68.37,1,25,Scotland,Online,Returning,PayPal,4.7,No,7
101212,5703,2026-03-25,Kitchen,Knife Block,35.26,4,0,South East,Online,VIP,Card,3.4,No,4
102056,5329,2025-05-30,Kitchen,Kettle,64.66,4,0,South West,Online,New,Card,3.8,No,3
100635,5164,2025-06-26,decor,Ceramic Vase,55.64,2,5,North East,Online,VIP,Card,2.9,No,2
100553,5745,2025-09-23,Decor,Wall Mirror,43.9,3,0,North West,Online,Returning,Klarna,4.9,Yes,5
101329,5607,2025-03-27,Decor,Framed Print,33.21,3,0,Midlands,In-Store,VIP,Gift Card,3.3,No,3
101056,5895,2025-03-27,Decor,Ceramic Vase,26.32,3,0,Wales,Online,Returning,PayPal,4.1,No,3
101847,5362,2025-07-25,Lighting,Floor Lamp,27.3,2,5,North West,Online,VIP,Klarna,2.7,No,4
101709,5219,2025-03-31,Bedding,Pillow Pair,19.29,3,0,Scotland,Online,New,Card,3.0,No,3
100797,5871,2025-05-18,Bedding,Mattress Topper,30.08,2,0,North East,Online,Returning,Card,5.0,No,3
101968,5421,2025-03-24,Furniture,Oak Bookshelf,51.93,1,20,North East,Online,Returning,Klarna,4.1,No,1
101265,5214,2025-06-13,Decor,Wall Mirror,56.71,2,20,Wales,Online,New,PayPal,3.7,No,10
102029,5473,2025-06-08,Bedding,Mattress Topper,49.63,3,0,Scotland,Online,New,PayPal,5.0,No,3
100175,5627,2025-11-15,Lighting,Table Lamp,62.28,4,0,Midlands,Online,Returning,Card,4.7,No,2
100767,5551,2025-04-20,Lighting,Floor Lamp,26.2,1,20,South East,Online,VIP,Card,4.1,No,3
100246,5075,2026-02-12,Bedding,Mattress Topper,66.28,4,0,Wales,In-Store,VIP,Klarna,4.4,No,4
101081,5828,2025-02-09,Bedding,Wool Throw,48.8,1,20,Midlands,Online,Returning,Card,5.0,No,5
101655,5140,2025-08-08,Bedding,Linen Duvet Set,41.63,4,0,North East,In-Store,VIP,Klarna,5.0,No,8
102185,5570,2025-06-24,Decor,Woven Basket,42.52,1,0,Scotland,Online,New,Card,2.8,No,4
100145,5893,2025-09-25,Decor,Wall Mirror,41.13,1,10,Wales,In-Store,Returning,Card,3.5,Yes,0
100146,5768,2025-04-28,Kitchen,Chopping Board,47.97,1,0,London,In-Store,Returning,Gift Card,2.6,No,2
100091,5391,2025-06-29,Storage,Drawer Organiser,55.0,1,0,North East,Online,Returning,Card,4.1,No,7
101703,5613,2025-08-20,decor,Candle Set,30.54,2,15,Scotland,Online,New,Klarna,4.1,Yes,2
101417,5571,2025-01-24,Lighting,Pendant Light,26.2,1,0,Midlands,Online,Returning,Gift Card,4.7,No,4
100683,5863,2025-09-14,Bedding,Linen Duvet Set,52.37,2,0,London,Online,VIP,PayPal,4.7,No,5
100311,5599,2025-04-01,Furniture,Oak Bookshelf,26.99,3,5,London,Online,New,Card,3.5,No,2
101384,5807,2025-05-20,Decor,Candle Set,27.05,2,0,London,In-Store,VIP,Klarna,4.3,No,3
100094,5348,2025-12-07,Lighting,Floor Lamp,45.43,1,0,North West,In-Store,New,Card,3.7,No,3
101926,5118,2025-08-18,Kitchen,Ceramic Mug Set,30.87,4,0,North West,Online,New,Card,4.4,No,6
100925,5223,2025-07-20,Kitchen,Cast Iron Pan,21.51,3,0,Scotland,Online,New,Gift Card,4.3,No,1
101997,5497,2025-09-09,Kitchen,Cast Iron Pan,23.84,2,0,London,In-Store,New,PayPal,4.3,No,0
101036,5668,2025-09-17,Kitchen,Chopping Board,42.96,3,15,South West,In-Store,Returning,Klarna,5.0,No,2
101401,5769,2025-07-22,Lighting,Floor Lamp,40.46,1,5,,Online,New,Card,3.8,No,3
100244,5584,2025-04-07,Bedding,Pillow Pair,56.34,2,0,Midlands,Online,Returning,Card,4.6,No,4
101501,5476,2025-03-11,Storage,Shoe Rack,32.91,3,5,Wales,In-Store,Returning,Card,4.0,No,4
101112,5209,2025-07-02,Storage,Storage Ottoman,88.12,2,5,North East,In-Store,Returning,Gift Card,2.9,No,2
100215,5663,2025-06-19,Furniture,Console Table,29.36,3,0,North East,In-Store,Returning,Card,,No,1
101469,5699,2025-07-13,Furniture,Accent Chair,64.11,1,10,South East,Online,VIP,Card,4.3,No,6
101198,5883,2026-03-14,Kitchen,Cast Iron Pan,27.15,2,5,Wales,Online,New,Card,4.4,No,9
100999,5865,2026-03-22,Kitchen,Chopping Board,67.2,2,0,Midlands,In-Store,New,Gift Card,4.0,No,4
100854,5214,2025-06-12,Decor,Wall Mirror,41.85,1,0,South East,Online,New,Card,4.5,No,3
100426,5179,2025-09-21,Furniture,Bar Stool,73.78,2,0,North East,Online,New,Card,5.0,No,3
102064,5647,2025-12-11,Decor,Ceramic Vase,24.68,3,0,South West,In-Store,New,Card,3.2,No,0
101143,5838,2025-02-15,Kitchen,Kettle,21.04,1,5,South East,Online,New,Card,4.6,No,2
101144,5760,2025-10-09,Kitchen,Ceramic Mug Set,39.88,2,0,North West,Online,Returning,Card,5.0,No,5
101700,5865,2026-02-25,Kitchen,Kettle,66.67,3,0,Scotland,Online,New,Gift Card,5.0,No,3
100227,5727,2025-03-13,Kitchen,Kettle,43.58,1,0,Midlands,Online,New,Klarna,4.3,No,3
101930,5857,2025-07-12,Storage,Drawer Organiser,33.06,2,0,London,Online,New,Card,3.7,No,3
100001,5080,2025-06-16,Kitchen,Chopping Board,31.37,1,0,Midlands,In-Store,Returning,Card,1.9,No,3
101419,5774,2025-07-18,Lighting,Fairy Lights,50.33,1,0,Wales,Online,Returning,Card,4.0,No,1
100402,5699,2025-04-08,Bedding,Mattress Topper,80.14,1,0,South East,Online,New,Card,3.8,No,2
101429,5240,2026-01-20,Bedding,Linen Duvet Set,27.75,2,20,Wales,Online,New,Card,2.7,No,4
101104,5135,2025-05-05,Storage,Laundry Basket,49.44,3,0,North West,Online,Returning,Card,5.0,No,3
100085,5566,2025-11-06,Kitchen,Ceramic Mug Set,51.72,1,20,Wales,Online,VIP,Card,3.8,No,1
100163,5368,2026-03-14,Furniture,Console Table,53.71,2,0,South West,Online,New,Card,5.0,No,0
100115,5455,2025-04-14,Lighting,Fairy Lights,46.23,2,10,Wales,Online,Returning,Card,4.9,Yes,1
100671,5857,2025-05-09,Bedding,Wool Throw,66.06,1,20,South East,Online,Returning,Card,4.4,No,0
101175,5007,2025-11-02,Bedding,Pillow Pair,24.81,4,0,Scotland,Online,New,PayPal,4.4,No,4
102012,5353,2025-11-20,Lighting,Fairy Lights,30.43,4,10,South East,Online,New,Gift Card,5.0,No,3
101795,5430,2025-08-21,Lighting,Fairy Lights,65.11,1,15,North East,In-Store,Returning,Card,2.0,No,4
102129,5057,2025-01-22,Decor,Framed Print,44.78,2,5,North West,In-Store,Returning,PayPal,3.9,No,5
101393,5885,2026-03-25,decor  ,Wall Mirror,38.04,3,0,North West,In-Store,New,Card,2.6,No,1
101568,5543,2025-12-07,Lighting,Fairy Lights,61.04,2,0,Midlands,Online,Returning,Card,3.9,No,1
100890,5243,2025-08-01,Storage,Storage Ottoman,33.99,4,0,Wales,In-Store,Returning,Card,4.1,No,3
101502,5234,2025-04-15,Lighting,Fairy Lights,40.78,3,10,Scotland,In-Store,New,Card,3.8,No,7
101661,5557,2025-09-05,Furniture,Console Table,43.71,3,20,Midlands,Online,VIP,Card,4.1,No,3
101557,5807,2025-10-17,Lighting,Table Lamp,44.66,1,0,Scotland,Online,Returning,Klarna,3.5,No,4
100626,5209,2026-01-19,Decor,Candle Set,38.64,2,25,North West,Online,Returning,Klarna,2.6,No,2
102001,5790,2025-11-05,Kitchen  ,Knife Block,20.39,1,0,London,Online,New,Card,4.4,No,3
101537,5138,2025-06-22,Lighting,Floor Lamp,46.62,1,0,London,Online,Returning,Card,4.2,No,3
101814,5445,2025-08-11,kitchen,Kettle,30.95,1,5,South East,Online,Returning,Card,4.7,Yes,2
101097,5751,2025-04-07,Decor,Woven Basket,48.21,3,5,North West,Online,New,Card,3.9,No,4
100953,5553,2025-03-31,Lighting,Fairy Lights,53.99,3,5,Wales,Online,New,PayPal,3.9,No,4
100808,5099,2025-07-13,Kitchen,Knife Block,33.88,1,0,Midlands,Online,Returning,Gift Card,3.6,No,4
100259,5157,2025-08-04,Lighting,Desk Lamp,56.41,1,0,North East,Online,New,PayPal,3.6,No,2
100625,5543,2025-10-09,Storage,Storage Ottoman,63.92,1,0,South East,Online,New,Card,4.3,No,1
100827,5612,2025-02-21,Lighting,Floor Lamp,43.18,2,10,South East,Online,Returning,PayPal,5.0,No,2
100235,5443,2025-07-24,Decor,Woven Basket,40.41,2,15,Midlands,Online,Returning,Card,4.2,No,6
100136,5273,2025-09-03,Decor,Candle Set,34.4,2,10,North West,Online,Returning,Card,3.6,No,4
100617,5224,2025-11-03,Lighting,Pendant Light,53.34,1,5,Wales,Online,Returning,Klarna,4.7,No,3
101541,5427,2025-04-13,Kitchen,Chopping Board,73.19,1,0,South East,Online,VIP,Card,3.0,No,3
102192,5368,2026-01-07,Decor,Framed Print,59.11,2,5,North West,Online,New,PayPal,3.5,No,2
100837,5727,2026-01-01,Bedding,Cushion Cover,23.36,1,10,Midlands,Online,New,PayPal,4.1,No,0
100843,5818,2025-05-30,Decor,Ceramic Vase,81.6,2,15,Midlands,Online,Returning,PayPal,4.5,Yes,2
100960,5370,2026-02-02,Lighting,Floor Lamp,51.29,3,0,South East,In-Store,Returning,Gift Card,4.5,No,4
100593,5215,2025-11-25,Decor,Ceramic Vase,30.91,1,0,Scotland,In-Store,New,PayPal,5.0,Yes,2
101315,5812,2025-04-30,Storage,Laundry Basket,90.14,1,5,North East,Online,Returning,PayPal,4.9,No,1
101526,5042,2026-03-27,decor,Wall Mirror,29.39,3,25,South East,In-Store,Returning,Card,3.5,No,4
101563,5223,2025-09-19,Kitchen,Knife Block,39.01,1,0,North West,Online,Returning,Card,3.4,No,3
101292,5772,2025-10-17,Kitchen,Kettle,78.21,1,0,Wales,Online,Returning,PayPal,4.3,No,3
101753,5565,2025-11-28,Storage,Drawer Organiser,24.93,2,0,North East,Online,Returning,PayPal,3.7,Yes,2
101606,5801,2026-01-22,Kitchen,Ceramic Mug Set,17.38,1,0,Scotland,Online,New,Card,3.8,No,1
100344,5463,2025-06-23,Lighting,Desk Lamp,32.81,4,0,North West,Online,Returning,Klarna,3.7,Yes,5
102119,5491,2026-01-23,Storage,Shoe Rack,53.66,1,0,Wales,Online,New,Card,4.9,No,4
101867,5099,2026-01-24,Lighting,Pendant Light,63.24,2,0,,Online,New,Card,5.0,No,8
100294,5298,2025-10-05,Storage,Drawer Organiser,21.8,1,5,Scotland,Online,VIP,Card,5.0,No,6
100365,5104,2025-07-20,Bedding,Cushion Cover,35.72,1,15,North West,Online,Returning,Card,3.2,No,1
100179,5810,2026-03-26,Kitchen,Chopping Board,19.43,1,20,South West,Online,VIP,Card,4.8,No,2
100660,5259,2025-07-22,Furniture,Coffee Table,74.0,2,0,Wales,Online,New,Card,3.3,Yes,2
100997,5473,2025-04-13,Bedding,Mattress Topper,53.98,1,0,South West,Online,Returning,Card,3.3,No,2
100015,5645,2025-02-22,Storage,Wall Shelf Unit,18.99,1,0,London,Online,New,Klarna,3.1,No,5
101711,5308,2025-04-16,Bedding,Pillow Pair,43.41,2,5,North West,Online,Returning,Klarna,4.1,No,4
101111,5568,2025-08-22,Storage,Drawer Organiser,26.92,2,0,Midlands,Online,Returning,Card,5.0,No,3
101395,5194,2025-04-24,Kitchen,Kettle,26.37,2,15,Midlands,Online,Returning,PayPal,4.4,Yes,2
100166,5732,2025-02-09,Decor,Candle Set,36.43,2,0,North East,Online,VIP,Card,4.7,No,2
102137,5490,2025-12-11,Kitchen,Kettle,32.89,1,0,North East,Online,VIP,Klarna,3.9,No,4
101360,5328,2025-08-01,Bedding,Mattress Topper,39.88,3,5,London,Online,Returning,Klarna,,No,1
100060,5614,2026-03-28,furniture,Oak Bookshelf,26.76,4,10,Wales,Online,Returning,PayPal,5.0,No,3
100710,5419,2025-06-08,Bedding,Cushion Cover,21.74,1,10,North West,Online,Returning,Gift Card,4.1,Yes,2
100677,5522,2025-10-30,Lighting,Floor Lamp,31.91,2,0,Midlands,Online,New,Card,3.8,No,2
101379,5452,2026-02-06,Decor,Woven Basket,29.11,4,0,Midlands,Online,New,PayPal,4.3,No,2
100781,5790,2025-11-23,Bedding,Pillow Pair,22.79,1,0,North East,Online,Returning,Klarna,3.6,No,1
100425,5375,2026-02-24,Bedding,Linen Duvet Set,59.16,1,0,North East,Online,Returning,Gift Card,2.8,No,1
100293,5858,2026-02-27,Kitchen,Chopping Board,27.65,4,0,North East,Online,Returning,PayPal,4.2,No,2
101066,5349,2025-10-20,Lighting,Fairy Lights,32.92,4,25,Midlands,Online,New,Card,3.4,No,4
102080,5113,2026-01-20,Decor,Wall Mirror,53.29,2,0,North West,In-Store,Returning,Card,4.5,No,5
100330,5499,2025-09-20,Bedding,Linen Duvet Set,36.07,1,0,South East,Online,Returning,Card,4.7,No,3
101639,5164,2026-03-13,Decor,Wall Mirror,45.51,1,0,London,Online,Returning,PayPal,4.0,No,6
100430,5643,2025-01-18,Lighting,Floor Lamp,30.84,1,0,Midlands,In-Store,Returning,PayPal,2.5,No,6
101013,5221,2025-06-05,Decor,Framed Print,39.17,1,5,North West,Online,Returning,Card,4.9,No,6
100080,5602,2025-11-02,Bedding,Wool Throw,37.23,1,20,Midlands,Online,New,Card,2.5,No,4
101718,5341,2026-01-22,Bedding,Pillow Pair,47.42,2,5,Wales,Online,New,Card,5.0,No,3
101053,5451,2025-03-13,Lighting,Desk Lamp,44.46,1,0,North East,Online,Returning,Klarna,5.0,No,5
100938,5133,2025-08-06,Kitchen,Knife Block,27.28,1,5,Midlands,Online,Returning,Card,2.7,No,1
101732,5813,2025-02-04,Bedding,Linen Duvet Set,48.78,2,15,Wales,In-Store,Returning,Klarna,4.9,No,6
100835,5768,2025-02-15,Storage,Laundry Basket,24.2,3,5,Scotland,Online,Returning,Card,4.1,No,5
100750,5141,2025-08-25,Storage,Shoe Rack,31.9,2,0,South West,Online,Returning,PayPal,4.0,No,3
100891,5089,2025-06-06,Storage,Shoe Rack,51.76,4,0,North West,Online,VIP,Card,3.1,Yes,7
100255,5594,2026-01-13,Bedding,Cushion Cover,33.08,2,0,Scotland,In-Store,New,Card,5.0,Yes,3
101185,5378,2025-12-30,Kitchen,Cast Iron Pan,26.86,1,0,South East,Online,New,PayPal,5.0,No,1
101483,5260,2025-04-09,Furniture,Oak Bookshelf,45.27,2,0,South East,In-Store,Returning,Card,4.5,No,4
102191,5326,2025-03-24,Kitchen,Cast Iron Pan,44.83,2,25,Scotland,In-Store,New,Card,3.2,No,2
101408,5786,2025-11-12,Lighting,Fairy Lights,45.17,2,0,London,Online,Returning,Card,3.5,No,4
101338,5266,2025-03-02,Bedding,Wool Throw,43.24,4,15,Wales,Online,Returning,PayPal,5.0,No,3
101109,5846,2025-01-11,Bedding,Mattress Topper,18.79,1,5,Midlands,Online,New,Gift Card,5.0,No,3
101599,5760,2025-01-05,Furniture,Accent Chair,38.82,4,20,Wales,Online,New,Card,4.0,No,1
102140,5360,2025-08-17,Decor,Wall Mirror,32.27,1,5,South East,In-Store,VIP,Gift Card,3.7,No,4
100137,5542,2025-07-26,Storage,Drawer Organiser,54.42,4,0,North West,Online,New,Klarna,4.9,No,6
101136,5052,2025-04-14,Lighting,Floor Lamp,53.78,2,5,Scotland,Online,Returning,Gift Card,4.3,No,1
101219,5728,2025-02-14,Kitchen,Kettle,22.5,1,0,South East,Online,Returning,Card,4.2,No,3
100853,5866,2025-12-08,Bedding,Cushion Cover,60.49,4,0,South West,In-Store,New,Klarna,4.5,No,4
101203,5886,2025-03-13,Bedding,Pillow Pair,32.53,1,25,Midlands,Online,VIP,Card,4.0,No,2
101580,5540,2025-07-23,Storage,Wall Shelf Unit,32.56,1,5,London,Online,VIP,Card,4.1,No,8
100724,5107,2025-09-03,Bedding,Pillow Pair,32.54,2,0,North East,In-Store,New,Card,5.0,No,1
100860,5720,2025-05-05,Lighting,Desk Lamp,39.52,1,25,South West,Online,New,Gift Card,4.4,No,1
100970,5032,2025-10-03,Bedding,Cushion Cover,34.0,1,10,North East,In-Store,Returning,Klarna,5.0,No,2
100497,5107,2025-02-28,Decor,Candle Set,47.36,1,0,London,In-Store,New,Card,3.5,No,3
100951,5084,2025-11-21,Kitchen,Cast Iron Pan,52.79,2,0,,Online,Returning,Card,5.0,No,5
100806,5703,2025-06-18,Decor,Wall Mirror,87.9,1,20,North East,Online,New,Card,5.0,No,3
101830,5884,2025-07-08,Storage,Storage Ottoman,31.32,3,0,North West,In-Store,New,PayPal,4.8,No,3
100130,5571,2025-03-08,Furniture,Oak Bookshelf,60.82,3,0,London,In-Store,New,Card,3.5,No,2
101740,5183,2025-08-20,Kitchen,Knife Block,34.37,1,0,South West,Online,VIP,Card,4.7,No,2
100338,5285,2025-08-15,Furniture,Coffee Table,29.92,1,0,South East,Online,New,Klarna,3.5,No,5
100731,5655,2025-03-21,Bedding,Mattress Topper,37.09,4,5,London,Online,New,Klarna,3.5,No,6
100609,5870,2025-12-27,Kitchen,Cast Iron Pan,57.8,1,0,London,Online,Returning,Klarna,3.9,No,4
101149,5620,2025-02-25,Decor,Woven Basket,28.17,4,0,South West,Online,New,Card,4.3,No,4
100196,5078,2025-10-26,Storage,Wall Shelf Unit,102.44,1,0,Scotland,Online,New,Card,5.0,No,5
101251,5217,2025-08-04,decor,Framed Print,39.99,1,10,North West,In-Store,Returning,Card,4.0,No,3
101714,5660,2025-09-08,Furniture,Bar Stool,48.88,2,20,Midlands,Online,New,Card,3.8,No,6
101293,5399,2025-06-19,Storage,Wall Shelf Unit,46.78,3,0,Scotland,In-Store,Returning,Gift Card,4.5,No,1
102200,5150,2025-10-29,Decor,Framed Print,11.28,1,0,Wales,Online,VIP,Klarna,4.8,Yes,3
100910,5082,2025-04-18,Storage,Shoe Rack,52.52,1,25,North East,Online,Returning,Card,4.1,No,4
100585,5363,2026-02-19,Kitchen,Knife Block,24.65,1,0,London,In-Store,VIP,PayPal,4.7,No,3
100104,5006,2026-02-04,Furniture,Console Table,48.49,2,0,Scotland,Online,New,Klarna,3.5,Yes,2
101618,5456,2026-01-01,Lighting,Table Lamp,41.39,2,0,Wales,Online,Returning,Card,3.6,No,10
102118,5487,2025-07-08,Decor,Wall Mirror,19.45,4,0,South East,Online,Returning,PayPal,4.3,No,3
100988,5284,2025-07-03,Storage,Storage Ottoman,53.88,1,15,North East,Online,VIP,PayPal,4.0,No,4
101811,5220,2025-06-10,Lighting,Floor Lamp,49.6,4,0,North East,Online,New,Card,3.4,No,2
100720,5539,2025-06-22,Decor,Woven Basket,56.3,3,25,London,In-Store,VIP,Klarna,3.9,No,5
100885,5731,2025-06-04,Decor,Candle Set,105.83,1,0,South West,In-Store,Returning,PayPal,4.4,No,3
100777,5381,2025-08-13,Bedding,Wool Throw,35.59,3,0,North East,Online,Returning,Gift Card,3.8,No,1
101570,5886,2025-06-01,Bedding,Linen Duvet Set,41.61,3,5,London,In-Store,Returning,Card,3.9,No,3
100850,5545,2025-11-19,Lighting,Pendant Light,49.15,1,0,South East,In-Store,Returning,Card,4.6,No,6
100895,5674,2026-02-19,furniture,Oak Bookshelf,57.93,2,20,South West,In-Store,Returning,Card,5.0,No,5
100228,5521,2025-06-25,Decor,Wall Mirror,17.97,4,0,South East,Online,VIP,Card,4.5,No,1
100435,5390,2025-02-07,Bedding,Pillow Pair,26.16,2,10,Scotland,Online,Returning,PayPal,4.1,No,2
101326,5168,2025-04-07,Furniture,Accent Chair,65.03,2,0,North East,Online,New,Card,4.8,No,6
101879,5654,2025-04-23,Kitchen,Cast Iron Pan,23.07,1,15,South East,Online,Returning,Gift Card,3.8,No,1
101300,5026,2025-07-24,Storage,Drawer Organiser,52.99,4,0,North East,In-Store,New,Card,5.0,No,1
100127,5071,2025-06-05,Kitchen,Cast Iron Pan,-53.79,4,0,Midlands,Online,New,Gift Card,4.0,No,1
100406,5450,2025-12-10,Kitchen,Kettle,17.58,1,0,Midlands,Online,Returning,Card,3.3,No,2
100776,5856,2025-08-02,Decor,Candle Set,37.08,2,0,North East,Online,New,Klarna,2.8,No,3
100822,5599,2025-03-01,Decor,Ceramic Vase,21.74,1,10,North West,Online,Returning,Card,3.8,No,1
100712,5470,2025-02-11,Kitchen,Knife Block,47.52,3,5,London,Online,VIP,Card,4.5,No,4
101790,5678,2025-08-05,Storage,Laundry Basket,24.62,1,15,South West,Online,Returning,Card,5.0,No,4
101708,5821,2026-03-18,Storage,Drawer Organiser,21.34,1,5,Wales,Online,New,Card,5.0,No,5
101774,5354,2025-04-28,Kitchen  ,Chopping Board,44.38,1,5,London,In-Store,Returning,PayPal,5.0,Yes,4
100457,5133,2025-01-27,Furniture,Coffee Table,52.93,2,0,North West,Online,Returning,Card,5.0,No,4
101061,5693,2025-07-18,Kitchen,Knife Block,49.69,1,5,North West,Online,New,Card,5.0,Yes,0
101164,5478,2026-01-09,Bedding,Wool Throw,55.51,2,0,Midlands,Online,VIP,Card,3.1,No,9
100304,5806,2025-02-18,Decor,Candle Set,32.35,4,5,Midlands,In-Store,VIP,Card,3.4,No,3
100268,5312,2025-11-06,bedding,Pillow Pair,80.35,4,0,London,Online,VIP,Klarna,4.7,No,3
101859,5471,2025-04-04,Furniture,Oak Bookshelf,25.73,2,0,North East,Online,Returning,Gift Card,5.0,No,1
101558,5695,2025-09-07,Lighting,Pendant Light,44.63,1,10,London,Online,New,Card,3.1,No,5
100546,5048,2025-07-04,Decor,Wall Mirror,34.94,2,25,London,Online,New,PayPal,3.6,No,1
100213,5710,2026-02-28,Furniture,Bar Stool,26.67,2,0,North West,Online,Returning,Gift Card,4.2,No,3
100897,5458,2025-03-21,Kitchen,Knife Block,23.79,1,20,South East,In-Store,Returning,PayPal,2.3,No,6
101493,5026,2025-03-30,Kitchen,Ceramic Mug Set,46.19,2,0,North West,In-Store,New,Klarna,4.1,No,2
